Total Return,CAGR,Ann Vol,Sharpe,Max Drawdown,Trades,Hit Rate,Avg Hold Days,Data Points,train_start,train_end,test_start,test_end
-0.10012914768178516,-0.10088834720582418,0.012443888862511574,-8.538201747074218,-0.09815775645394109,125,0.176,1.368,250,2015-01-02,2017-01-01,2017-01-02,2018-01-01
-0.09666373136292872,-0.097398100940018,0.030028577263957072,-3.396877859729343,-0.10001317850156344,125,0.304,1.4,250,2016-01-02,2018-01-01,2018-01-02,2019-01-01
-0.12527054648363167,-0.1257368538085052,0.017752357227761605,-7.558473666583302,-0.12527054648363167,120,0.19166666666666668,1.425,251,2017-01-02,2019-01-01,2019-01-02,2020-01-01
1.2584147515730226,1.2584147515730226,1.0599657785216878,1.3181110771358673,-0.6308528843460659,24,0.5614035087719298,13.666666666666666,252,2018-01-02,2020-01-01,2020-01-02,2021-01-01
0.02934931014347586,0.029587544495227824,0.07918164595741362,0.4076012342787043,-0.06341222140149261,88,0.5113636363636364,1.4431818181818181,250,2020-01-02,2022-01-01,2022-01-02,2023-01-01
-0.6260206090467562,-0.6304261311065671,1.4162445237150347,0.02370585791336442,-0.9058692940107658,1,0.5220883534136547,359.0,249,2021-01-02,2023-01-01,2023-01-02,2024-01-01
-0.21851337800576554,-0.21928065524168683,0.03797351269713422,-6.496580290481647,-0.2196777663257372,126,0.24603174603174602,1.4126984126984128,251,2022-01-02,2024-01-01,2024-01-02,2025-01-01
